date,ahr999,价格,拟合价格,200日定投成本,日期
1613692815.0,7.788,51607.88,19275.14,17742.06,2021-02-19 08:00:15
1613779217.0,9.0724,55964.43,19300.57,17886.61,2021-02-20 08:00:17
1613865600.0,8.9667,55897.84,19326.02,18030.74,2021-02-21 08:00:00
1613952003.0,9.3729,57422.0,19351.5,18178.79,2021-02-22 08:00:03
1614038418.0,8.2474,54106.22,19377.01,18318.3,2021-02-23 08:00:18
1614124817.0,6.6842,48915.45,19402.54,18449.34,2021-02-24 08:00:17
1614211207.0,6.8362,49681.59,19428.11,18584.07,2021-02-25 08:00:07
1614297611.0,6.0882,47078.58,19453.7,18713.41,2021-02-26 08:00:11
1614384008.0,5.8505,46340.24,19479.32,18842.82,2021-02-27 08:00:08
1614470418.0,5.74,46086.43,19504.96,18970.92,2021-02-28 08:00:18
1614556810.0,5.4642,45150.6,19530.64,19101.93,2021-03-01 08:00:10
1614643206.0,6.5372,49597.47,19556.34,19241.46,2021-03-02 08:00:06
1614729615.0,6.1788,48421.26,19582.07,19377.94,2021-03-03 08:00:15
1614815992.0,6.6419,50419.44,19607.83,19519.63,2021-03-04 07:59:52
1614902399.0,6.057,48349.89,19633.62,19657.4,2021-03-05 07:59:59
1614988817.0,6.1281,48836.78,19659.43,19796.71,2021-03-06 08:00:17
1615075213.0,6.0973,48914.68,19685.28,19934.11,2021-03-07 08:00:13
1615161600.0,6.5619,50961.8,19711.15,20079.26,2021-03-08 08:00:00
1615248011.0,6.8717,52380.8,19737.05,20229.94,2021-03-09 08:00:11
1615334415.0,7.476,54881.11,19762.98,20385.59,2021-03-10 08:00:15
1615420819.0,7.6791,55878.4,19788.93,20547.16,2021-03-11 08:00:19
1615507206.0,8.1416,57805.12,19814.92,20712.24,2021-03-12 08:00:06
1615593609.0,7.9129,57252.51,19840.93,20877.87,2021-03-13 08:00:09
1615680009.0,8.9505,61182.25,19866.97,21050.87,2021-03-14 08:00:09
1615766399.0,8.2486,59015.91,19893.04,21225.28,2021-03-15 07:59:59
1615852816.0,7.268,55652.91,19919.14,21393.72,2021-03-16 08:00:16
1615939212.0,7.5309,56916.94,19945.26,21567.14,2021-03-17 08:00:12
1616025608.0,7.9959,58926.17,19971.42,21743.86,2021-03-18 08:00:08
1616112003.0,7.5815,57648.71,19997.6,21920.14,2021-03-19 08:00:03
1616198416.0,7.6045,58005.52,20023.81,22096.23,2021-03-20 08:00:16
1616284807.0,7.557,58094.85,20050.05,22274.5,2021-03-21 08:00:07
1616371200.0,7.3023,57370.09,20076.32,22450.26,2021-03-22 08:00:00
1616457601.0,6.432,54088.43,20102.62,22625.78,2021-03-23 08:00:01
1616544004.0,6.4388,54379.61,20128.94,22816.26,2021-03-24 08:00:04
1616630410.0,5.8994,52296.11,20155.29,23000.6,2021-03-25 08:00:10
1616716801.0,5.6249,51305.56,20181.68,23187.39,2021-03-26 08:00:01
1616803201.0,6.4079,55026.71,20208.09,23382.96,2021-03-27 08:00:01
1616889611.0,6.5372,55849.89,20234.53,23580.61,2021-03-28 08:00:11
1616976004.0,6.4577,55783.02,20261.0,23782.69,2021-03-29 08:00:04
1617062415.0,6.8237,57627.97,20287.49,23989.2,2021-03-30 08:00:15
1617148809.0,7.0221,58752.63,20314.02,24198.47,2021-03-31 08:00:09
1617235203.0,6.9521,58751.23,20340.57,24409.03,2021-04-01 08:00:03
1617321605.0,6.883,58749.8,20367.16,24620.77,2021-04-02 08:00:05
1617408018.0,6.8672,58976.93,20393.77,24836.16,2021-04-03 08:00:18
1617494409.0,6.3595,57030.44,20420.41,25045.21,2021-04-04 08:00:09
1617580813.0,6.5648,58226.76,20447.08,25257.25,2021-04-05 08:00:13
1617667217.0,6.7113,59160.3,20473.78,25471.39,2021-04-06 08:00:17
1617753614.0,6.3862,57988.68,20500.5,25684.68,2021-04-07 08:00:14
1617840000.0,5.8897,55953.27,20527.26,25895.28,2021-04-08 08:00:00
1617926408.0,6.2853,58079.37,20554.04,26110.67,2021-04-09 08:00:08
1618012819.0,6.2389,58145.08,20580.86,26329.99,2021-04-10 08:00:19
1618099203.0,6.5266,59770.13,20607.7,26561.09,2021-04-11 08:00:03
1618185597.0,6.5139,60011.33,20634.57,26793.24,2021-04-12 07:59:57
1618272004.0,6.4152,59857.43,20661.48,27030.91,2021-04-13 08:00:04
1618358394.0,7.1588,63554.79,20688.41,27272.51,2021-04-14 07:59:54
1618444798.0,6.9536,62956.53,20715.36,27515.49,2021-04-15 07:59:58
1618531214.0,6.936,63197.23,20742.35,27760.54,2021-04-16 08:00:14
1618617608.0,6.4699,61343.22,20769.37,28003.09,2021-04-17 08:00:08
1618704017.0,6.1406,60059.06,20796.42,28245.72,2021-04-18 08:00:17
1618790410.0,5.3141,56137.76,20823.49,28479.02,2021-04-19 08:00:10
1618876813.0,5.1758,55666.83,20850.6,28713.81,2021-04-20 08:00:13
1618963200.0,5.2694,56439.34,20877.73,28954.61,2021-04-21 08:00:00
1619049605.0,4.7415,53790.85,20904.9,29191.19,2021-04-22 08:00:05
1619136019.0,4.3336,51663.83,20932.09,29424.0,2021-04-23 08:00:19
1619222398.0,4.2051,51124.86,20959.31,29655.27,2021-04-24 07:59:58
1619308809.0,3.9952,50056.15,20986.56,29883.66,2021-04-25 08:00:09
1619395205.0,3.8053,49071.32,21013.84,30113.43,2021-04-26 08:00:05
1619481601.0,4.5659,54006.08,21041.15,30358.54,2021-04-27 08:00:01
1619568011.0,4.6969,55033.0,21068.49,30605.05,2021-04-28 08:00:11
1619654403.0,4.6237,54857.03,21095.86,30851.19,2021-04-29 08:00:03
1619740804.0,4.3683,53563.04,21123.26,31092.23,2021-04-30 08:00:04
1619827200.0,5.0252,57720.36,21150.69,31345.79,2021-05-01 08:00:00
1619913610.0,4.9956,57820.31,21178.15,31599.56,2021-05-02 08:00:10
1620000003.0,4.7411,56590.47,21205.63,31853.37,2021-05-03 08:00:03
1620086410.0,4.796,57184.0,21233.15,32110.95,2021-05-04 08:00:10
1620172817.0,4.118,53226.27,21260.7,32357.82,2021-05-05 08:00:17
1620259200.0,4.7528,57451.4,21288.27,32621.68,2021-05-06 08:00:00
1620345612.0,4.5398,56411.13,21315.88,32884.1,2021-05-07 08:00:12
1620432009.0,4.6465,57337.08,21343.51,33149.44,2021-05-08 08:00:09
1620518414.0,4.8575,58899.65,21371.18,33417.7,2021-05-09 08:00:14
1620604811.0,4.7094,58262.96,21398.87,33684.07,2021-05-10 08:00:11
1620691215.0,4.2843,55812.47,21426.6,33932.99,2021-05-11 08:00:15
1620777603.0,4.3816,56687.55,21454.35,34184.19,2021-05-12 08:00:03
1620864011.0,3.3129,49490.1,21482.14,34414.54,2021-05-13 08:00:11
1620950414.0,3.3111,49674.07,21509.95,34644.69,2021-05-14 08:00:14
1621036802.0,3.3081,49850.82,21537.79,34878.22,2021-05-15 08:00:02
1621123208.0,2.8905,46777.69,21565.67,35101.64,2021-05-16 08:00:08
1621209612.0,2.8245,46412.25,21593.57,35317.36,2021-05-17 08:00:12
1621296003.0,2.4671,43533.52,21621.5,35527.73,2021-05-18 08:00:03
1621382418.0,2.3781,42892.69,21649.47,35734.35,2021-05-19 08:00:18
1621468817.0,1.7451,36860.03,21677.46,35913.6,2021-05-20 08:00:17
1621555215.0,2.0959,40529.8,21705.48,36107.72,2021-05-21 08:00:15
1621641617.0,1.7608,37265.94,21733.53,36288.29,2021-05-22 08:00:17
1621728004.0,1.769,37472.08,21761.62,36473.39,2021-05-23 08:00:04
1621814413.0,1.507,34686.38,21789.73,36639.16,2021-05-24 08:00:13
1621900817.0,1.8666,38725.8,21817.87,36824.33,2021-05-25 08:00:17
1621987201.0,1.8199,38350.24,21846.05,36990.67,2021-05-26 08:00:01
1622073601.0,1.8939,39237.47,21874.25,37162.12,2021-05-27 08:00:01
1622160010.0,1.8086,38459.85,21902.48,37339.8,2021-05-28 08:00:10
1622246404.0,1.5469,35666.05,21930.75,37496.1,2021-05-29 08:00:04
1622332802.0,1.4473,34592.22,21959.04,37649.29,2021-05-30 08:00:02
1622419207.0,1.5285,35646.72,21987.37,37808.82,2021-05-31 08:00:07
1622505606.0,1.6618,37272.93,22015.72,37972.85,2021-06-01 08:00:06
1622591997.0,1.6016,36690.55,22044.11,38127.3,2021-06-02 07:59:57
1622678400.0,1.6705,37573.42,22072.52,38286.59,2021-06-03 08:00:00
1622764813.0,1.8113,39236.85,22100.97,38457.92,2021-06-04 08:00:13
1622851206.0,1.5872,36830.6,22129.44,38619.12,2021-06-05 08:00:06
1622937610.0,1.4685,35516.86,22157.95,38764.98,2021-06-06 08:00:10
1623024015.0,1.4859,35812.76,22186.49,38902.3,2021-06-07 08:00:15
1623110404.0,1.2982,33548.76,22215.05,39025.91,2021-06-08 08:00:04
1623196805.0,1.2804,33392.27,22243.65,39148.87,2021-06-09 08:00:05
1623283202.0,1.5954,37362.06,22272.28,39285.03,2021-06-10 08:00:02
1623369603.0,1.5306,36681.01,22300.94,39417.71,2021-06-11 08:00:03
1623456005.0,1.5768,37320.12,22329.63,39557.05,2021-06-12 08:00:05
1623542418.0,1.4231,35536.38,22358.35,39687.81,2021-06-13 08:00:18
1623628801.0,1.7092,39039.73,22387.1,39829.4,2021-06-14 08:00:01
1623715211.0,1.8317,40517.84,22415.88,39983.41,2021-06-15 08:00:11
1623801604.0,1.7895,40159.42,22444.69,40153.87,2021-06-16 08:00:04
1623888016.0,1.6209,38323.09,22473.53,40315.76,2021-06-17 08:00:16
1623974413.0,1.5901,38053.83,22502.41,40470.23,2021-06-18 08:00:13
1624060808.0,1.3977,35761.08,22531.31,40607.21,2021-06-19 08:00:08
1624147204.0,1.3712,35495.16,22560.25,40726.97,2021-06-20 08:00:04
1624233604.0,1.3743,35614.89,22589.21,40857.69,2021-06-21 08:00:04
1624320006.0,1.0792,31620.86,22618.21,40959.74,2021-06-22 08:00:06
1624406417.0,1.1345,32482.8,22647.23,41065.16,2021-06-23 08:00:17
1624492811.0,1.2136,33666.8,22676.29,41186.59,2021-06-24 08:00:11
1624579198.0,1.2811,34664.8,22705.38,41309.0,2021-06-25 07:59:58
1624665605.0,1.0599,31589.79,22734.5,41410.05,2021-06-26 08:00:05
1624752002.0,1.1013,32262.48,22763.65,41517.97,2021-06-27 08:00:02
1624838399.0,1.2658,34665.53,22792.83,41650.79,2021-06-28 07:59:59
1624924813.0,1.2465,34476.44,22822.05,41780.18,2021-06-29 08:00:13
1625011209.0,1.3447,35891.77,22851.29,41921.54,2021-06-30 08:00:09
1625097617.0,1.2755,35036.75,22880.57,42060.92,2021-07-01 08:00:17
1625184010.0,1.164,33539.65,22909.87,42182.87,2021-07-02 08:00:10
1625270412.0,1.1775,33803.26,22939.21,42302.62,2021-07-03 08:00:12
1625356809.0,1.2335,34671.62,22968.58,42426.98,2021-07-04 08:00:09
1625443207.0,1.2728,35294.42,22997.98,42553.86,2021-07-05 08:00:07
1625529606.0,1.1562,33698.14,23027.41,42651.19,2021-07-06 08:00:06
1625616009.0,1.1888,34227.18,23056.87,42737.86,2021-07-07 08:00:09
1625702412.0,1.1593,33853.02,23086.36,42819.41,2021-07-08 08:00:12
1625788805.0,1.0907,32884.24,23115.88,42888.49,2021-07-09 08:00:05
1625875210.0,1.1498,33815.23,23145.44,42966.89,2021-07-10 08:00:10
1625961601.0,1.1255,33509.9,23175.03,43050.32,2021-07-11 08:00:01
1626048005.0,1.1724,34254.18,23204.64,43128.54,2021-07-12 08:00:05
1626134412.0,1.0915,33102.57,23234.29,43204.82,2021-07-13 08:00:12
1626220820.0,1.0653,32749.71,23263.97,43274.13,2021-07-14 08:00:20
1626307210.0,1.0671,32820.55,23293.69,43335.5,2021-07-15 08:00:10
1626393608.0,1.0045,31878.59,23323.43,43375.6,2021-07-16 08:00:08
1626480002.0,0.9714,31383.68,23353.21,43414.13,2021-07-17 08:00:02
1626566411.0,0.9774,31512.59,23383.01,43447.04,2021-07-18 08:00:11
1626652801.0,0.9918,31775.87,23412.85,43479.32,2021-07-19 08:00:01
1626739214.0,0.9322,30830.98,23442.72,43493.23,2021-07-20 08:00:14
1626825615.0,0.8695,29796.66,23472.62,43496.67,2021-07-21 08:00:15
1626912019.0,1.0089,32115.11,23502.55,43496.19,2021-07-22 08:00:19
1626998418.0,1.0192,32298.82,23532.52,43491.39,2021-07-23 08:00:18
1627084779.0,1.1002,33582.57,23562.52,43501.81,2021-07-24 07:59:39
1627171217.0,1.1438,34263.7,23592.54,43503.77,2021-07-25 08:00:17
1627257613.0,1.2187,35386.44,23622.6,43495.1,2021-07-26 08:00:13
1627344000.0,1.3513,37280.1,23652.69,43482.83,2021-07-27 08:00:00
1627430411.0,1.5117,39452.96,23682.82,43476.55,2021-07-28 08:00:11
1627516801.0,1.5533,40018.1,23712.97,43476.16,2021-07-29 08:00:01
1627603213.0,1.5513,40022.14,23743.16,43486.36,2021-07-30 08:00:13
1627689599.0,1.721,42199.54,23773.38,43524.47,2021-07-31 07:59:59
1627776018.0,1.6615,41511.17,23803.63,43567.75,2021-08-01 08:00:18
1627862401.0,1.5313,39883.61,23833.91,43581.84,2021-08-02 08:00:01
1627948811.0,1.4737,39150.86,23864.22,43581.63,2021-08-03 08:00:11
1628035203.0,1.3997,38182.37,23894.57,43589.78,2021-08-04 08:00:03
1628121613.0,1.5132,39735.13,23924.95,43611.46,2021-08-05 08:00:13
1628208000.0,1.5976,40868.35,23955.36,43640.09,2021-08-06 08:00:00
1628294407.0,1.7503,42820.14,23985.8,43674.05,2021-08-07 08:00:07
1628380816.0,1.8933,44587.52,24016.27,43721.73,2021-08-08 08:00:16
1628467205.0,1.8222,43793.05,24046.78,43767.82,2021-08-09 08:00:05
1628553609.0,2.0265,46259.46,24077.32,43856.63,2021-08-10 08:00:09
1628640003.0,1.9614,45576.47,24107.89,43927.64,2021-08-11 08:00:03
1628726399.0,1.9543,45562.81,24138.49,44004.76,2021-08-12 07:59:59
1628812800.0,1.8516,44412.4,24169.13,44075.28,2021-08-13 08:00:00
1628899209.0,2.1388,47810.03,24199.79,44162.18,2021-08-14 08:00:09
1628985600.0,2.0672,47076.96,24230.49,44244.24,2021-08-15 08:00:00
1629071987.0,2.0549,47017.11,24261.23,44340.95,2021-08-16 07:59:47
1629158389.0,1.9583,45965.29,24291.99,44412.15,2021-08-17 07:59:49
1629244799.0,1.845,44673.62,24322.79,44471.24,2021-08-18 07:59:59
1629331197.0,1.8453,44735.53,24353.61,44530.49,2021-08-19 07:59:57
1629417572.0,2.0095,46753.4,24384.48,44607.55,2021-08-20 07:59:32
1629504011.0,2.2306,49336.39,24415.37,44693.86,2021-08-21 08:00:11
1629590408.0,2.1797,48840.74,24446.29,44765.35,2021-08-22 08:00:08
1629676814.0,2.2113,49257.98,24477.25,44825.59,2021-08-23 08:00:14
1629763183.0,2.2299,49532.25,24508.24,44891.41,2021-08-24 07:59:43
1629849602.0,2.0626,47694.27,24539.27,44940.69,2021-08-25 08:00:02
1629935988.0,2.1702,48979.87,24570.32,44990.67,2021-08-26 07:59:48
1630022398.0,1.9816,46855.25,24601.41,45033.12,2021-08-27 07:59:58
1630108802.0,2.1689,49057.32,24632.53,45045.65,2021-08-28 08:00:02
1630195194.0,2.1512,48893.76,24663.69,45057.24,2021-08-29 07:59:54
1630281600.0,2.1371,48775.27,24694.87,45076.24,2021-08-30 08:00:00
1630368011.0,1.9802,46977.98,24726.09,45071.55,2021-08-31 08:00:11
1630454389.0,1.9902,47125.15,24757.34,45070.56,2021-09-01 07:59:49
1630540800.0,2.1332,48823.94,24788.63,45078.35,2021-09-02 08:00:00
1630627197.0,2.1708,49284.46,24819.94,45081.51,2021-09-03 07:59:57
1630713615.0,2.2315,50006.48,24851.29,45091.03,2021-09-04 08:00:15
1630800005.0,2.2209,49920.92,24882.68,45094.31,2021-09-05 08:00:05
1630886393.0,2.3851,51764.43,24914.09,45092.88,2021-09-06 07:59:53
1630972803.0,2.4653,52663.72,24945.54,45097.44,2021-09-07 08:00:03
1631059199.0,1.9486,46829.54,24977.02,45057.28,2021-09-08 07:59:59
1631145613.0,1.884,46053.85,25008.53,45013.66,2021-09-09 08:00:13
1631232010.0,1.9112,46388.74,25040.08,44965.66,2021-09-10 08:00:10
1631318400.0,1.7857,44848.0,25071.66,44923.49,2021-09-11 08:00:00
1631404802.0,1.8094,45164.06,25103.28,44905.57,2021-09-12 08:00:02
1631491201.0,1.8786,46039.21,25134.92,44888.48,2021-09-13 08:00:01
1631577596.0,1.7883,44942.69,25166.6,44878.06,2021-09-14 07:59:56
1631663997.0,1.9608,47091.57,25198.31,44881.67,2021-09-15 07:59:57
1631750404.0,2.0454,48131.8,25230.06,44891.41,2021-09-16 08:00:04
1631836812.0,2.0094,47743.52,25261.84,44903.95,2021-09-17 08:00:12
1631923195.0,1.9689,47283.6,25293.65,44893.22,2021-09-18 07:59:55
1632009610.0,2.0523,48304.5,25325.49,44892.68,2021-09-19 08:00:10
1632095998.0,1.9608,47238.07,25357.37,44878.05,2021-09-20 07:59:58
1632182399.0,1.6209,42963.02,25389.28,44851.56,2021-09-21 07:59:59
1632268792.0,1.4483,40619.12,25421.23,44810.26,2021-09-22 07:59:52
1632355198.0,1.6648,43563.36,25453.2,44784.3,2021-09-23 07:59:58
1632441606.0,1.7644,44861.44,25485.22,44755.76,2021-09-24 08:00:06
1632528012.0,1.6073,42823.07,25517.26,44710.7,2021-09-25 08:00:12
1632614399.0,1.5963,42676.92,25549.34,44654.51,2021-09-26 07:59:59
1632700808.0,1.6333,43167.19,25581.45,44596.92,2021-09-27 08:00:08
1632787203.0,1.559,42167.78,25613.59,44526.65,2021-09-28 08:00:03
1632873600.0,1.4746,41000.86,25645.77,44452.38,2021-09-29 08:00:00
1632960013.0,1.5147,41541.74,25677.99,44366.41,2021-09-30 08:00:13
1633046396.0,1.6849,43808.09,25710.23,44300.35,2021-10-01 07:59:56
1633132793.0,2.0338,48142.25,25742.51,44268.25,2021-10-02 07:59:53
1633219190.0,1.9929,47664.59,25774.82,44229.0,2021-10-03 07:59:50
1633305596.0,2.0374,48200.42,25807.17,44184.59,2021-10-04 07:59:56
1633391980.0,2.1214,49195.08,25839.55,44149.58,2021-10-05 07:59:40
1633478412.0,2.3207,51471.22,25871.96,44123.2,2021-10-06 08:00:12
1633564815.0,2.6792,55331.65,25904.41,44112.45,2021-10-07 08:00:15
1633651216.0,2.5288,53781.19,25936.89,44098.2,2021-10-08 08:00:16
1633737612.0,2.5421,53956.48,25969.4,44097.67,2021-10-09 08:00:12
1633823944.0,2.6343,54961.94,26001.95,44100.01,2021-10-10 07:59:04
1633910414.0,2.6029,54673.47,26034.53,44109.82,2021-10-11 08:00:14
1633996799.0,2.8694,57456.2,26067.15,44134.8,2021-10-12 07:59:59
1634083206.0,2.7221,55999.97,26099.8,44138.67,2021-10-13 08:00:06
1634169591.0,2.8535,57375.0,26132.48,44144.61,2021-10-14 07:59:51
1634255988.0,2.8463,57341.92,26165.2,44150.7,2021-10-15 07:59:48
1634342412.0,3.2887,61686.7,26197.95,44165.72,2021-10-16 08:00:12
1634428758.0,3.1986,60878.88,26230.74,44173.57,2021-10-17 07:59:18
1634515216.0,3.2633,61537.7,26263.56,44183.81,2021-10-18 08:00:16
1634601568.0,3.3122,62043.92,26296.41,44195.86,2021-10-19 07:59:28
1634687989.0,3.547,64259.73,26329.3,44214.83,2021-10-20 07:59:49
1634774402.0,3.7328,65986.15,26362.22,44247.08,2021-10-21 08:00:02
1634860806.0,3.3148,62231.07,26395.18,44261.8,2021-10-22 08:00:06
1634947216.0,3.1481,60688.19,26428.17,44267.44,2021-10-23 08:00:16
1635033599.0,3.2081,61310.03,26461.19,44279.77,2021-10-24 07:59:59
1635120001.0,3.1562,60863.58,26494.25,44298.4,2021-10-25 08:00:01
1635206380.0,3.384,63074.07,26527.34,44316.68,2021-10-26 07:59:40
1635292805.0,3.0899,60314.01,26560.47,44324.79,2021-10-27 08:00:05
1635379209.0,2.8969,58432.97,26593.63,44319.78,2021-10-28 08:00:09
1635465586.0,3.1113,60596.39,26626.82,44321.93,2021-10-29 07:59:46
1635551958.0,3.2772,62235.53,26660.05,44330.56,2021-10-30 07:59:18
1635638406.0,3.2353,61870.23,26693.32,44324.61,2021-10-31 08:00:06
1635724812.0,3.1739,61315.3,26726.61,44318.76,2021-11-01 08:00:12
1635811199.0,3.132,60941.03,26759.95,44310.7,2021-11-02 07:59:59
1635897534.0,3.3617,63180.2,26793.31,44317.24,2021-11-03 07:58:54
1635983982.0,3.3294,62922.8,26826.72,44327.56,2021-11-04 07:59:42
1636070316.0,3.1676,61427.24,26860.15,44347.52,2021-11-05 07:58:36
1636156804.0,3.1155,60970.95,26893.62,44367.71,2021-11-06 08:00:04
1636243173.0,3.162,61476.3,26927.13,44386.68,2021-11-07 07:59:33
1636329541.0,3.3397,63245.05,26960.67,44422.62,2021-11-08 07:59:01
1636416004.0,3.7979,67530.8,26994.24,44482.15,2021-11-09 08:00:04
1636502394.0,3.7227,66945.78,27027.85,44542.16,2021-11-10 07:59:54
1636588803.0,3.4893,64896.06,27061.5,44600.02,2021-11-11 08:00:03
1636675197.0,3.4711,64811.38,27095.17,44662.1,2021-11-12 07:59:57
1636761408.0,3.4118,64323.37,27128.89,44701.16,2021-11-13 07:56:48
1636847996.0,3.4125,64395.14,27162.64,44736.29,2021-11-14 07:59:56
1636934413.0,3.5281,65546.62,27196.42,44776.13,2021-11-15 08:00:13
1637020788.0,3.3137,63591.25,27230.24,44814.57,2021-11-16 07:59:48
1637107174.0,2.9543,60087.17,27264.09,44823.57,2021-11-17 07:59:34
1637193607.0,2.9767,60358.52,27297.98,44833.2,2021-11-18 08:00:07
1637280007.0,2.6424,56904.32,27331.9,44834.44,2021-11-19 08:00:07
1637366395.0,2.7488,58076.33,27365.86,44837.91,2021-11-20 07:59:55
1637452780.0,2.8987,59693.14,27399.85,44863.63,2021-11-21 07:59:40
1637539192.0,2.7979,58685.91,27433.87,44868.4,2021-11-22 07:59:52
1637625606.0,2.5685,56263.61,27467.94,44867.81,2021-11-23 08:00:06
1637712000.0,2.6828,57537.62,27502.03,44868.59,2021-11-24 08:00:00
1637798412.0,2.6438,57149.12,27536.17,44861.82,2021-11-25 08:00:12
1637884788.0,2.8063,58917.26,27570.33,44864.33,2021-11-26 07:59:48
1637971201.0,2.3291,53703.34,27604.54,44855.69,2021-11-27 08:00:01
1638057609.0,2.4177,54743.48,27638.77,44847.86,2021-11-28 08:00:09
1638144012.0,2.6421,57284.17,27673.05,44880.67,2021-11-29 08:00:12
1638230392.0,2.6829,57782.24,27707.35,44914.61,2021-11-30 07:59:52
1638316812.0,2.6023,56962.44,27741.7,44944.57,2021-12-01 08:00:12
1638403198.0,2.6185,57203.08,27776.08,44989.81,2021-12-02 07:59:58
1638489602.0,2.5487,56498.84,27810.49,45034.07,2021-12-03 08:00:02
1638576006.0,2.2892,53606.74,27844.94,45080.96,2021-12-04 08:00:06
1638662400.0,1.9233,49182.74,27879.42,45111.81,2021-12-05 08:00:00
1638748810.0,1.9345,49392.78,27913.94,45177.88,2021-12-06 08:00:10
1638835192.0,2.0201,50532.64,27948.5,45227.73,2021-12-07 07:59:52
1638921604.0,2.0202,50604.55,27983.09,45296.98,2021-12-08 08:00:04
1639007995.0,2.0038,50467.29,28017.72,45364.46,2021-12-09 07:59:55
1639094410.0,1.7738,47549.84,28052.38,45436.06,2021-12-10 08:00:10
1639180797.0,1.7379,47117.87,28087.07,45480.64,2021-12-11 07:59:57
1639267204.0,1.9036,49375.13,28121.81,45538.14,2021-12-12 08:00:04
1639353618.0,1.9524,50065.15,28156.58,45593.66,2021-12-13 08:00:18
1639440005.0,1.6962,46716.48,28191.38,45638.02,2021-12-14 08:00:05
1639526399.0,1.8127,48360.58,28226.22,45707.55,2021-12-15 07:59:59
1639612807.0,1.8451,48862.67,28261.1,45786.55,2021-12-16 08:00:07
1639699202.0,1.7479,47622.73,28296.01,45852.91,2021-12-17 08:00:02
1639785606.0,1.6383,46158.37,28330.95,45901.96,2021-12-18 08:00:06
1639871998.0,1.6826,46836.06,28365.94,45958.02,2021-12-19 07:59:58
1639958411.0,1.6673,46675.8,28400.95,46007.9,2021-12-20 08:00:11
1640044809.0,1.6807,46913.34,28436.01,46049.02,2021-12-21 08:00:09
1640131211.0,1.8203,48887.87,28471.1,46114.27,2021-12-22 08:00:11
1640217616.0,1.7939,48600.09,28506.22,46186.64,2021-12-23 08:00:16
1640303997.0,1.9538,50794.74,28541.39,46267.42,2021-12-24 07:59:57
1640390404.0,1.949,50816.74,28576.58,46363.58,2021-12-25 08:00:04
1640476806.0,1.9108,50398.84,28611.82,46459.1,2021-12-26 08:00:06
1640563201.0,1.934,50774.22,28647.09,46530.41,2021-12-27 08:00:01
1640649592.0,1.9217,50684.14,28682.39,46605.7,2021-12-28 07:59:52
1640736003.0,1.6869,47545.29,28717.73,46662.16,2021-12-29 08:00:03
1640822403.0,1.6067,46461.62,28753.11,46724.75,2021-12-30 08:00:03
1640995184.0,1.5846,46216.55,28823.98,46764.19,2022-01-01 07:59:44
1641081601.0,1.6864,47727.3,28859.46,46802.5,2022-01-02 08:00:01
1641168006.0,1.653,47300.47,28894.98,46840.81,2022-01-03 08:00:06
1641254411.0,1.5903,46445.11,28930.54,46885.85,2022-01-04 08:00:11
1641340804.0,1.5462,45846.96,28966.14,46929.55,2022-01-05 08:00:04
1641427205.0,1.3853,43444.24,29001.77,46975.24,2022-01-06 08:00:05
1641513609.0,1.3603,43097.46,29037.44,47020.84,2022-01-07 08:00:09
1641600012.0,1.2628,41565.95,29073.14,47057.18,2022-01-08 08:00:12
1641686411.0,1.2668,41685.46,29108.88,47122.25,2022-01-09 08:00:11
1641772799.0,1.2736,41849.91,29144.66,47181.98,2022-01-10 07:59:59
1641859191.0,1.2699,41837.93,29180.47,47233.27,2022-01-11 07:59:51
1641945611.0,1.3216,42729.29,29216.32,47282.69,2022-01-12 08:00:11
1642031997.0,1.3908,43896.63,29252.21,47360.54,2022-01-13 07:59:57
1642118392.0,1.3028,42540.8,29288.13,47426.07,2022-01-14 07:59:52
1642204800.0,1.3323,43069.28,29324.09,47477.57,2022-01-15 08:00:00
1642291210.0,1.3307,43094.05,29360.08,47530.57,2022-01-16 08:00:10
1642377611.0,1.3269,43078.85,29396.12,47573.96,2022-01-17 08:00:11
1642464004.0,1.2713,42212.06,29432.19,47618.3,2022-01-18 08:00:04
1642550384.0,1.2774,42364.0,29468.29,47673.95,2022-01-19 07:59:44
1642636800.0,1.2332,41670.86,29504.43,47723.85,2022-01-20 08:00:00
1642723212.0,1.1723,40671.29,29540.61,47761.95,2022-01-21 08:00:12
1642895990.0,0.869,35059.67,29613.08,47760.36,2022-01-23 07:59:50
1642982382.0,0.9284,36265.56,29649.37,47777.89,2022-01-24 07:59:42
1643068798.0,0.948,36675.35,29685.7,47794.4,2022-01-25 07:59:58
1643155216.0,0.9619,36973.49,29722.06,47815.47,2022-01-26 08:00:16
1643241596.0,0.9513,36803.4,29758.46,47842.4,2022-01-27 07:59:56
1643327992.0,0.9678,37152.44,29794.9,47864.92,2022-01-28 07:59:52
1643414407.0,0.9959,37722.54,29831.37,47893.27,2022-01-29 08:00:07
1643500798.0,1.0171,38155.55,29867.88,47919.11,2022-01-30 07:59:58
1643587209.0,1.0014,37894.35,29904.43,47951.51,2022-01-31 08:00:09
1643673608.0,1.0303,38477.0,29941.02,47990.16,2022-02-01 08:00:08
1643759996.0,1.0402,38700.53,29977.64,48029.72,2022-02-02 07:59:56
1643846417.0,0.9435,36893.67,30014.3,48064.82,2022-02-03 08:00:17
1643932799.0,0.9625,37303.14,30050.99,48106.37,2022-02-04 07:59:59
1644019199.0,1.191,41549.15,30087.73,48172.92,2022-02-05 07:59:59
